Time Interval,Agent 9
0,0.0
1,0.0
2,0.0
3,61.34
4,61.34
5,47.76
6,47.76
7,56.98
8,43.81
9,92.34
10,92.34
11,92.34
12,92.34
13,92.34
14,92.34
15,92.34
16,92.34
17,92.34
18,92.34
19,92.34
20,92.34
21,92.34
22,70.65
23,70.65
24,54.96
25,54.96
26,54.96
27,96.64
28,77.2
29,77.2
30,77.2
31,77.2
32,77.2
33,77.2
34,77.2
35,77.2
36,77.2
37,77.2
38,77.2
39,77.2
40,77.2
41,77.2
42,77.2
43,77.21
44,77.21
45,77.21
46,77.21
47,77.21
48,77.21
49,64.72
50,64.72
51,47.01
52,33.82
53,24.79
54,24.79
55,9.44
56,9.44
57,9.44
58,9.44
59,9.44
60,9.44
61,9.44
62,9.44
63,9.44
64,9.44
65,9.44
66,9.44
