Time Interval,Agent 18
0,0.0
1,0.0
2,0.0
3,51.17
4,51.17
5,51.17
6,37.59
7,60.19
8,47.02
9,47.02
10,47.02
11,47.02
12,47.02
13,47.02
14,61.51
15,61.51
16,61.51
17,61.51
18,61.51
19,61.51
20,61.51
21,53.97
22,74.98
23,74.98
24,74.98
25,74.98
26,74.98
27,68.56
28,68.56
29,68.56
30,68.56
31,68.56
32,68.56
33,68.56
34,68.56
35,68.56
36,68.56
37,68.56
38,61.36
39,52.54
40,52.54
41,52.54
42,29.05
43,29.05
44,29.05
45,29.05
46,21.03
47,21.03
48,21.03
49,21.03
50,21.03
51,21.03
52,14.61
53,14.61
54,6.42
55,6.42
56,6.42
57,6.42
58,6.42
59,6.42
60,6.42
61,6.42
62,6.42
63,6.42
64,6.42
65,6.42
66,6.42
