Time Interval,Agent 20
0,0.0
1,0.0
2,0.0
3,51.17
4,51.17
5,51.17
6,37.59
7,78.57
8,65.4
9,65.4
10,65.4
11,65.4
12,65.4
13,65.4
14,99.11
15,99.11
16,99.11
17,99.11
18,85.56
19,85.56
20,85.56
21,78.01
22,62.4
23,62.4
24,62.4
25,62.4
26,47.3
27,65.44
28,65.44
29,65.44
30,65.44
31,65.44
32,65.44
33,65.44
34,65.44
35,65.44
36,65.44
37,65.44
38,77.55
39,77.55
40,77.55
41,77.56
42,77.56
43,77.56
44,77.56
45,77.56
46,77.56
47,77.56
48,77.56
49,77.56
50,72.19
51,72.19
52,72.19
53,35.65
54,16.06
55,11.73
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
