job_id,scheduling_latency
73,6.517240762710571
70,1.6849164962768555
37,3.831517219543457
90,4.973606109619141
91,0.9902257919311523
28,5.928529500961304
7,2.8368706703186035
13,2.0636157989501953
46,5.596403360366821
21,3.703380823135376
43,1.3939728736877441
2,8.772506952285767
96,3.1890461444854736
23,3.0859055519104004
22,1.8119678497314453
53,7.2338361740112305
57,6.668704986572266
78,6.117715835571289
71,8.813778638839722
5,6.746816396713257
45,7.3270275592803955
51,7.045397996902466
81,1.8189277648925781
72,7.995878458023071
94,4.410242080688477
58,4.249316692352295
36,6.32387375831604
83,7.381170034408569
56,2.523808240890503
11,6.461643695831299
26,5.4030067920684814
31,3.812072277069092
24,1.397010087966919
19,2.4999709129333496
39,4.349207162857056
18,7.386646270751953
42,2.050053119659424
64,4.249023914337158
77,1.714195728302002
62,8.517228841781616
65,6.518653631210327
54,4.577718734741211
55,2.654686450958252
80,1.5933940410614014
68,4.180284261703491
79,3.428213119506836
0,0.009276390075683594
61,1.1752612590789795
89,3.5544121265411377
25,3.2853972911834717
59,5.387766122817993
16,3.1600611209869385
52,8.337360620498657
20,5.411194086074829
14,2.7899796962738037
8,1.661731243133545
3,6.991331577301025
44,5.418818473815918
32,3.9067211151123047
74,5.229560852050781
29,6.252032995223999
50,2.0512542724609375
47,5.546260833740234
41,4.8038506507873535
86,4.234045743942261
9,6.554574489593506
76,6.957125902175903
88,6.286946058273315
35,8.065412998199463
87,5.083046913146973
99,4.849243879318237
49,1.4531550407409668
12,4.585748672485352
40,4.744242906570435
60,2.763787031173706
15,0.8527653217315674
67,3.341202735900879
63,8.449528932571411
6,4.75886082649231
34,4.904153823852539
17,5.879169225692749
48,3.230616569519043
82,1.8551111221313477
97,5.437311887741089
30,5.949148654937744
66,2.6067428588867188
75,7.098576545715332
93,7.022734642028809
33,1.2426438331604004
27,8.27901554107666
95,4.492575168609619
1,8.19367003440857
4,5.071700572967529
69,3.238504648208618
10,4.583566904067993
92,6.913403272628784
98,3.538846969604492
85,7.180531740188599
84,5.5309576988220215
38,7.234898090362549
