job_id,wait_time
95,7.752038240432739
86,19.28541374206543
85,19.321710109710693
84,19.358004331588745
83,19.394297122955322
82,19.430577754974365
64,40.09870433807373
61,40.135035037994385
51,55.3488290309906
50,55.385335206985474
49,55.42175769805908
48,55.45813512802124
47,55.494476318359375
36,65.94658517837524
35,65.98297166824341
33,68.17523336410522
31,69.63218379020691
30,71.58610415458679
29,71.62249898910522
7,97.91428828239441
5,97.95076513290405
4,97.98716855049133
