job_id,selection_time
95,1.6318583488464355
86,1.695143222808838
85,1.1133666038513184
84,2.3656022548675537
83,2.365954875946045
82,2.366088390350342
64,1.4980437755584717
61,1.5345005989074707
51,2.031172275543213
50,2.031001091003418
49,2.0309243202209473
48,3.0655672550201416
47,3.065690755844116
36,1.513650894165039
35,1.5138072967529297
33,0.35660505294799805
31,0.7971189022064209
30,0.7461888790130615
29,0.7831394672393799
7,1.2281506061553955
5,1.2647712230682373
4,2.0354249477386475
