Time Interval,Agent 4
0,0.0
1,0.0
2,36.3
3,36.3
4,43.77
5,43.77
6,43.77
7,84.22
8,84.22
9,84.22
10,84.22
11,84.22
12,69.95
13,69.95
14,69.96
15,69.96
16,69.96
17,58.22
18,58.22
19,47.8
20,66.87
21,66.87
22,66.87
23,66.87
24,66.87
25,66.87
26,66.87
27,66.87
28,66.87
29,66.87
30,66.87
31,49.03
32,49.03
33,69.99
34,69.99
35,69.99
36,69.99
37,69.99
38,69.99
39,69.99
40,69.99
41,54.63
42,45.6
43,45.6
44,32.63
45,32.63
46,32.63
47,32.63
48,32.63
49,32.63
50,17.71
51,17.71
52,17.71
53,17.71
54,0.0
