Time Interval,Agent 10
0,0.0
1,0.0
2,36.3
3,36.3
4,43.77
5,43.77
6,43.77
7,80.02
8,80.02
9,80.02
10,80.02
11,80.02
12,72.53
13,72.53
14,72.53
15,72.53
16,72.53
17,72.53
18,72.53
19,72.54
20,54.26
21,54.26
22,46.71
23,46.71
24,46.62
25,46.62
26,46.62
27,47.37
28,47.37
29,47.37
30,47.37
31,47.38
32,47.38
33,70.66
34,70.66
35,70.67
36,70.67
37,70.67
38,70.67
39,70.67
40,70.67
41,70.67
42,57.69
43,57.69
44,57.69
45,45.25
46,45.25
47,45.25
48,32.58
49,32.58
50,29.71
51,29.71
52,18.97
53,7.16
54,0.0
