Time Interval,Agent 11
0,0.0
1,0.0
2,36.3
3,36.3
4,43.77
5,43.77
6,43.77
7,76.81
8,76.81
9,76.81
10,76.81
11,76.81
12,63.64
13,63.64
14,63.65
15,63.41
16,63.41
17,59.06
18,59.06
19,48.65
20,78.44
21,78.44
22,78.44
23,78.44
24,78.44
25,78.44
26,68.22
27,68.22
28,68.22
29,68.22
30,68.22
31,68.23
32,68.23
33,68.23
34,68.23
35,55.76
36,55.76
37,55.76
38,55.76
39,48.07
40,48.07
41,47.62
42,35.9
43,17.71
44,17.71
45,17.71
46,17.71
47,17.71
48,17.71
49,17.71
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
