Time Interval,Agent 13
0,0.0
1,0.0
2,36.3
3,36.3
4,75.6
5,75.6
6,75.6
7,75.61
8,75.61
9,75.61
10,59.6
11,59.6
12,51.25
13,51.25
14,51.25
15,89.3
16,79.13
17,79.13
18,79.13
19,79.14
20,79.14
21,79.14
22,79.14
23,79.14
24,79.14
25,79.14
26,79.14
27,79.14
28,79.14
29,79.14
30,79.14
31,79.14
32,64.03
33,63.79
34,63.79
35,52.61
36,41.52
37,71.68
38,71.68
39,71.68
40,71.68
41,71.68
42,55.9
43,55.9
44,55.9
45,55.9
46,55.9
47,55.9
48,49.48
49,49.48
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
