Time Interval,Agent 8
0,0.0
1,0.0
2,0.0
3,38.0
4,38.0
5,38.0
6,53.66
7,67.15
8,67.15
9,67.15
10,67.15
11,67.15
12,67.15
13,67.15
14,67.16
15,67.16
16,63.98
17,51.49
18,76.29
19,76.3
20,76.3
21,76.3
22,76.3
23,61.42
24,61.42
25,45.98
26,45.98
27,71.57
28,71.57
29,71.57
30,71.57
31,71.57
32,71.57
33,71.57
34,71.57
35,71.57
36,57.09
37,46.76
38,46.76
39,46.76
40,46.76
41,46.76
42,46.76
43,46.76
44,46.76
45,46.76
46,46.76
47,46.76
48,33.11
49,10.22
50,10.22
51,10.22
52,10.22
53,10.22
54,10.22
