Time Interval,Agent 12
0,0.0
1,0.0
2,0.0
3,38.0
4,38.0
5,38.0
6,79.44
7,51.66
8,51.66
9,51.66
10,51.66
11,51.66
12,51.66
13,51.66
14,51.66
15,51.66
16,51.66
17,51.66
18,51.66
19,51.66
20,33.38
21,65.86
22,65.86
23,50.25
24,42.7
25,42.7
26,42.7
27,42.7
28,70.94
29,70.94
30,70.94
31,70.94
32,70.94
33,70.94
34,75.1
35,75.1
36,69.94
37,69.94
38,69.94
39,69.94
40,69.94
41,53.1
42,53.1
43,53.1
44,53.1
45,53.1
46,53.1
47,53.1
48,53.1
49,41.71
50,16.22
51,16.22
52,10.22
53,10.22
54,10.22
