job_id,wait_time
99,11.037503242492676
98,11.03757929801941
97,11.037652730941772
96,16.563382387161255
95,16.563464403152466
94,16.563519716262817
93,45.03166389465332
92,45.031734466552734
91,45.031803607940674
90,94.87685918807983
89,65.07712125778198
88,65.07722067832947
87,65.0772922039032
86,79.6648952960968
85,79.66496253013611
84,79.66503095626831
83,26.177881479263306
82,26.177952766418457
81,26.178017377853394
80,94.87707233428955
79,21.050126314163208
78,21.05020570755005
77,21.05028533935547
76,79.68966269493103
75,79.68972587585449
74,36.426756858825684
73,36.42683959007263
72,36.426902770996094
71,79.68982219696045
70,94.87723779678345
69,128.24831557273865
68,128.24839878082275
67,68.96694922447205
66,68.9670250415802
65,57.435511112213135
64,68.96709632873535
63,117.20139050483704
62,117.20147562026978
61,117.20156288146973
60,31.34398341178894
59,31.344047784805298
58,31.344117641448975
57,50.91275930404663
56,50.91284441947937
55,50.91292643547058
54,111.77228045463562
53,83.7988052368164
52,83.79887771606445
51,83.79893493652344
50,83.80549740791321
49,41.28333020210266
48,41.283392906188965
47,41.28345322608948
46,83.80560326576233
45,111.77245831489563
44,98.31733345985413
43,98.3174033164978
42,98.3174660205841
41,98.28775000572205
40,72.12272453308105
39,72.12283849716187
38,72.12290263175964
37,98.28787136077881
36,72.13127565383911
35,72.13135552406311
34,72.13143610954285
33,57.435917139053345
32,57.43598437309265
31,98.28798699378967
30,88.6903178691864
29,88.69041299819946
28,88.69048643112183
27,88.71404147148132
26,88.71411371231079
25,111.77274465560913
24,128.2489140033722
23,105.02210807800293
22,105.0221734046936
21,105.0222396850586
20,135.29412031173706
19,117.20591759681702
18,108.567218542099
17,108.56731677055359
16,108.56743216514587
15,117.20604062080383
14,62.055320739746094
13,62.055392265319824
12,62.05546236038208
11,93.11270093917847
10,93.11276721954346
9,93.1128351688385
8,117.20619416236877
7,114.54672431945801
6,114.54682683944702
5,120.69465827941895
4,120.69473648071289
3,120.69480180740356
2,129.48397397994995
1,129.4840543270111
0,129.48415517807007
