Idle Time
5.560821294784546
6.341817140579224
5.000899314880371
1.5409448146820068
1.8319737911224365
1.2712767124176025
0.07047843933105469
4.220696926116943
2.4517979621887207
1.2909975051879883
4.231567144393921
4.4508044719696045
