Time Interval,Agent 1
0,0.0
1,0.0
2,0.0
3,47.64
4,47.64
5,14.19
6,69.49
7,36.63
8,27.56
9,80.26
10,80.26
11,80.26
12,80.26
13,24.45
14,70.46
15,70.46
16,70.46
17,55.99
18,33.24
19,22.1
20,100.74
21,100.74
22,100.74
23,85.03
24,28.85
25,28.85
26,6.39
27,6.39
28,6.39
29,6.39
30,6.39
31,6.39
32,6.39
33,6.39
34,6.39
35,6.39
36,6.39
37,6.39
38,6.39
39,6.39
40,6.39
41,6.39
42,6.39
43,6.39
44,6.39
45,6.39
46,6.39
47,6.39
48,6.39
49,6.39
50,6.39
51,6.39
52,6.39
53,6.39
54,6.39
55,6.39
56,6.39
57,6.39
58,6.39
59,6.39
60,6.39
61,6.39
62,6.39
63,6.39
64,6.39
65,6.39
66,6.39
67,6.39
68,6.39
69,6.39
70,6.39
71,6.39
72,6.39
73,6.39
74,6.39
75,6.39
76,6.39
77,6.39
78,6.39
79,6.39
80,6.39
81,6.39
82,6.39
