Time Interval,Agent 0,Agent 2,Agent 1
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,52.90088529039483,0.0
4,67.85577368232785,52.90088529039483,48.46963896039198
5,67.85577368232785,52.90088529039483,67.85577368232785
6,67.85577368232785,102.68506972882612,67.85577368232785
7,123.9485513110364,102.68506972882612,123.9485513110364
8,123.9485513110364,142.17130926287254,123.9485513110364
9,169.5452208978897,133.28946545483103,171.1728919237529
10,144.9709281315703,169.71504820279853,146.59859915743348
11,197.23348433118815,169.71504820279853,205.65120013116575
12,197.23348433118815,265.01980261943345,205.65120013116575
13,223.6827452211916,265.01980261943345,226.51085292576823
14,261.80779883077895,251.6778166661737,252.99273759283886
15,261.80779883077895,299.26722301494937,252.99273759283886
16,252.99370465956912,299.26722301494937,287.66930413350985
17,297.86510572602316,278.5546140461282,287.66930413350985
18,288.3519877770992,294.516082176286,273.0239634131911
19,293.14463810485194,294.516082176286,280.8802024326962
20,293.14463810485194,294.516082176286,284.26323387247396
21,285.93336998251294,294.516082176286,299.59859497337436
22,285.93336998251294,272.4988085973557,288.5129087034048
23,299.37598555235456,288.03576311578155,296.44088830256254
24,299.37598555235456,288.03576311578155,291.2224771315419
25,259.05062109228885,297.97419877891684,246.2895594147459
26,292.26091634214316,287.13305566066697,268.82625590726997
27,292.26091634214316,287.13305566066697,256.81120202016416
28,292.26091634214316,287.13305566066697,298.02731120529336
29,292.26091634214316,278.45975675741835,298.02731120529336
30,292.26091634214316,293.3039500847068,298.02731120529336
31,288.32716603163743,293.3039500847068,289.58617231036504
32,288.32716603163743,278.5107830047907,296.91757044329574
33,297.14601549029766,265.57327197659015,288.8195976092891
34,279.7655428303785,290.6734392482566,288.8195976092891
35,279.7655428303785,290.6734392482566,288.8195976092891
36,293.6742396419637,290.6734392482566,283.9671797807195
37,275.47346121968855,278.91332693655204,283.9671797807195
38,299.2683512108573,278.91332693655204,283.9671797807195
39,285.82573564101574,291.5642548863216,283.9671797807195
40,290.62822244909876,274.130212424817,269.72540091203126
41,298.20658341907176,274.130212424817,299.70665315622773
42,297.52836782280633,274.130212424817,276.7358190191408
43,297.52836782280633,274.8684662565111,295.9562089266284
44,297.52836782280633,274.8684662565111,279.7929794680601
45,297.52836782280633,285.7973883436127,279.7929794680601
46,297.52836782280633,285.7973883436127,279.7929794680601
47,297.52836782280633,285.7973883436127,279.7929794680601
48,297.52836782280633,297.16162489634763,279.7929794680601
49,268.916432162143,279.91032507310484,293.0876751665068
50,268.916432162143,279.91032507310484,276.66771851982884
51,268.916432162143,279.91032507310484,256.0824763219711
52,242.24580951796403,260.3536248994075,256.0824763219711
53,242.24580951796403,260.3536248994075,234.43054867103555
54,210.81178501325363,260.3536248994075,203.25800936599288
55,182.54050780856946,260.3536248994075,203.25800936599288
56,182.54050780856946,260.3536248994075,203.25800936599288
57,182.54050780856946,260.3536248994075,203.25800936599288
58,182.54050780856946,260.3536248994075,203.25800936599288
59,182.54050780856946,231.70397096816635,203.25800936599288
60,182.54050780856946,231.70397096816635,174.56034818692757
61,149.33021255871517,231.70397096816635,174.56034818692757
62,149.33021255871517,231.70397096816635,174.56034818692757
63,115.91409012761251,197.97834382691056,174.56034818692757
64,115.91409012761251,197.97834382691056,174.56034818692757
65,115.91409012761251,197.97834382691056,174.56034818692757
66,115.91409012761251,197.97834382691056,144.8414553042888
67,115.91409012761251,161.80455060528885,144.8414553042888
68,115.91409012761251,161.80455060528885,144.8414553042888
69,92.11920013644374,161.80455060528885,144.8414553042888
70,59.68346939116023,161.80455060528885,144.8414553042888
71,59.68346939116023,161.80455060528885,144.8414553042888
72,59.68346939116023,161.80455060528885,113.83848117888482
73,59.68346939116023,140.30670983771586,113.83848117888482
74,59.68346939116023,140.30670983771586,113.83848117888482
75,27.91160104234574,115.20654256604936,113.83848117888482
76,27.91160104234574,115.20654256604936,113.83848117888482
77,27.91160104234574,115.20654256604936,113.83848117888482
78,27.91160104234574,85.76895391971573,83.17866583167091
79,27.91160104234574,85.76895391971573,59.41477721140931
80,0.0,85.76895391971573,59.41477721140931
81,0.0,59.88318131840671,59.41477721140931
82,0.0,59.88318131840671,29.433524967212808
83,0.0,32.0324940766451,29.433524967212808
84,0.0,32.0324940766451,0.0
85,0.0,32.0324940766451,0.0
86,0.0,32.0324940766451,0.0
87,0.0,32.0324940766451,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,
