job_id,wait_time
99,11.719195365905762
98,11.719280004501343
97,11.719339847564697
96,101.89081883430481
95,101.89092421531677
94,101.89101719856262
93,655.0653693675995
92,561.9360499382019
91,561.9361357688904
90,76.8193428516388
89,76.81942653656006
88,76.81948614120483
87,481.5817902088165
86,426.9433376789093
85,226.88957166671753
84,226.88965368270874
83,36.71532654762268
82,36.71540188789368
81,36.71546006202698
80,226.88974475860596
79,156.82254719734192
78,156.82262086868286
77,156.82268476486206
76,426.9176461696625
75,336.8426089286804
74,335.535297870636
73,335.53537917137146
72,336.8845229148865
71,336.8846001625061
70,336.8846642971039
69,426.8902292251587
68,426.89030623435974
67,111.71267485618591
66,111.71273851394653
65,111.71279764175415
64,655.0730621814728
63,76.86169242858887
62,76.8617570400238
61,76.86181616783142
60,648.498571395874
59,159.40074920654297
58,159.4008526802063
57,159.40094900131226
56,48.38448214530945
55,48.36915040016174
54,561.8482482433319
53,336.8469727039337
52,336.84703540802
51,251.87209057807922
50,251.87216806411743
49,251.87224626541138
48,336.84711742401123
47,561.8483874797821
46,427.0408093929291
45,423.4299099445343
44,423.4299740791321
43,423.43004083633423
42,561.8484954833984
41,648.4989070892334
40,648.4811108112335
39,101.85067296028137
38,101.85075116157532
37,101.85083293914795
36,648.4849178791046
35,571.9020974636078
34,421.9015123844147
33,336.9905295372009
32,336.9906039237976
31,336.99067091941833
30,251.7247097492218
29,251.7247838973999
28,251.72484636306763
27,421.9016571044922
26,421.90172052383423
25,426.92540550231934
24,426.925475358963
23,426.8976881504059
22,256.8852119445801
21,256.8853130340576
20,256.885409116745
19,426.9008343219757
18,426.9009006023407
17,426.90097880363464
16,571.9329028129578
15,571.9024152755737
14,562.0583400726318
13,562.0584087371826
12,562.0584976673126
11,656.2196269035339
10,656.2730805873871
9,229.08943128585815
8,229.08950519561768
7,229.08956480026245
6,241.8502540588379
5,111.7946834564209
4,111.7947895526886
3,111.79486870765686
2,241.8504045009613
1,251.81307673454285
0,251.8131606578827
