Time Interval,Agent 0,Agent 3,Agent 1,Agent 8,Agent 7,Agent 2,Agent 9,Agent 5,Agent 6,Agent 4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.65561291812851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,18.275696665599035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,18.275696665599035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.877618424541915,74.37127016329919,0.0,74.37127016329919,0.0,0.0,0.0,0.0,0.0,0.0
7,7.877618424541915,74.37127016329919,0.0,74.37127016329919,37.13562977958209,37.13562977958209,0.0,0.0,0.0,0.0
8,7.877618424541915,70.01853267993835,0.0,74.37127016329919,37.13562977958209,37.13562977958209,0.0,0.0,0.0,0.0
9,73.32136617058761,70.01853267993835,0.0,40.353598505255114,37.13562977958209,37.13562977958209,0.0,0.0,0.0,0.0
10,73.32136617058761,70.01853267993835,61.168298390097036,40.353598505255114,37.13562977958209,37.13562977958209,68.54415436893797,0.0,0.0,0.0
11,73.32136617058761,70.01853267993835,61.168298390097036,5.893033201616272,25.235435974510814,74.11063916304423,68.54415436893797,0.0,0.0,0.0
12,73.32136617058761,70.01853267993835,61.168298390097036,5.893033201616272,25.235435974510814,74.11063916304423,68.54415436893797,0.0,0.0,0.0
13,73.32136617058761,70.01853267993835,61.168298390097036,5.893033201616272,25.235435974510814,74.11063916304423,68.54415436893797,0.0,0.0,0.0
14,73.32136617058761,70.01853267993835,61.168298390097036,69.00532206054166,25.235435974510814,74.11063916304423,68.54415436893797,0.0,0.0,0.0
15,73.32136617058761,70.01853267993835,61.168298390097036,69.00532206054166,25.235435974510814,74.11063916304423,68.54415436893797,0.0,0.0,0.0
16,73.32136617058761,70.01853267993835,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
17,73.32136617058761,70.01853267993835,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
18,73.32136617058761,70.01853267993835,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
19,73.32136617058761,58.09319609719388,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
20,73.32136617058761,58.09319609719388,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
21,73.32136617058761,58.09319609719388,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
22,73.32136617058761,58.09319609719388,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,0.0,0.0
23,73.32136617058761,26.709363983585977,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,46.66422908160575,0.0
24,73.32136617058761,26.709363983585977,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,46.66422908160575,0.0
25,73.32136617058761,26.709363983585977,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,46.66422908160575,0.0
26,73.32136617058761,26.709363983585977,39.341741445802235,69.00532206054166,53.15170228435501,74.11063916304423,68.54415436893797,76.80709866147672,46.66422908160575,0.0
27,48.55769439110393,26.709363983585977,61.168298390097036,69.00532206054166,53.15170228435501,74.11063916304423,38.02853389863243,76.80709866147672,46.66422908160575,0.0
28,22.53977717032736,26.709363983585977,46.35873797756829,69.00532206054166,53.15170228435501,74.11063916304423,38.02853389863243,76.80709866147672,46.66422908160575,0.0
29,22.53977717032736,73.36953731947732,24.532181033273496,69.00532206054166,53.15170228435501,74.11063916304423,38.02853389863243,76.80709866147672,46.66422908160575,0.0
30,22.53977717032736,73.36953731947732,24.532181033273496,69.00532206054166,53.15170228435501,74.11063916304423,38.02853389863243,76.80709866147672,46.66422908160575,0.0
31,22.53977717032736,73.36953731947732,24.532181033273496,69.00532206054166,53.15170228435501,74.11063916304423,38.02853389863243,76.80709866147672,46.66422908160575,0.0
32,22.53977717032736,73.36953731947732,24.532181033273496,69.00532206054166,53.15170228435501,45.30876813706096,38.02853389863243,76.80709866147672,46.66422908160575,0.0
33,76.09638704349585,73.36953731947732,24.532181033273496,69.00532206054166,53.15170228435501,27.41587097388581,15.986338898906876,76.80709866147672,46.66422908160575,0.0
34,76.09638704349585,73.36953731947732,24.532181033273496,69.00532206054166,53.15170228435501,27.41587097388581,15.986338898906876,76.80709866147672,46.66422908160575,0.0
35,76.09638704349585,73.36953731947732,24.532181033273496,30.77360663525678,53.15170228435501,27.41587097388581,15.986338898906876,76.80709866147672,46.66422908160575,57.61973596374262
