Time Interval,Agent 0,Agent 3,Agent 7,Agent 1,Agent 4,Agent 6,Agent 2,Agent 8,Agent 5,Agent 9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,83.15623033955757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,83.15623033955757,57.79729453849847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,26.480151620518637,57.79729453849847,79.28181288466793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,26.480151620518637,57.79729453849847,79.28181288466793,48.7669884468213,28.054598684734586,0.0,0.0,0.0,0.0,0.0
7,26.480151620518637,57.79729453849847,79.28181288466793,48.7669884468213,28.054598684734586,0.0,0.0,0.0,0.0,0.0
8,26.480151620518637,39.45784010081415,79.28181288466793,48.7669884468213,28.054598684734586,59.76375964494157,0.0,0.0,0.0,0.0
9,26.730303007196202,39.45784010081415,79.28181288466793,48.7669884468213,28.054598684734586,59.76375964494157,0.0,0.0,0.0,0.0
10,26.730303007196202,11.709062925569956,50.44918309886556,48.7669884468213,28.054598684734586,59.76375964494157,0.0,0.0,0.0,0.0
11,26.730303007196202,51.973124308066105,66.77304412215253,48.7669884468213,28.054598684734586,59.76375964494157,41.78512424700194,0.0,0.0,0.0
12,26.730303007196202,51.973124308066105,66.77304412215253,48.7669884468213,28.054598684734586,59.76375964494157,41.78512424700194,0.0,0.0,0.0
13,26.730303007196202,51.973124308066105,66.77304412215253,41.18059049302539,11.589948181506776,59.76375964494157,41.78512424700194,0.0,0.0,0.0
14,26.730303007196202,51.973124308066105,66.77304412215253,41.18059049302539,53.81964272811099,59.76375964494157,41.78512424700194,0.0,0.0,0.0
15,26.730303007196202,51.973124308066105,66.77304412215253,41.18059049302539,53.81964272811099,59.76375964494157,41.78512424700194,0.0,0.0,0.0
16,26.730303007196202,51.973124308066105,66.77304412215253,30.229671757947063,53.81964272811099,59.76375964494157,41.78512424700194,0.0,0.0,0.0
17,26.730303007196202,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,59.76375964494157,41.78512424700194,78.45526198409966,0.0,0.0
18,22.795091015012595,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,59.76375964494157,41.78512424700194,78.45526198409966,0.0,0.0
19,20.880650070559003,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,59.76375964494157,41.78512424700194,78.45526198409966,0.0,0.0
20,20.880650070559003,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,45.69014548734391,41.78512424700194,78.45526198409966,0.0,0.0
21,44.610726162952666,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,20.917582497372482,41.78512424700194,78.45526198409966,0.0,0.0
22,44.610726162952666,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,20.917582497372482,41.78512424700194,78.45526198409966,57.32261086862808,0.0
23,44.610726162952666,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,20.917582497372482,41.78512424700194,78.45526198409966,57.32261086862808,0.0
24,44.610726162952666,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,20.917582497372482,41.78512424700194,78.45526198409966,57.32261086862808,0.0
25,44.610726162952666,51.973124308066105,66.77304412215253,47.72980487083231,53.81964272811099,75.95097506725752,41.78512424700194,78.45526198409966,57.32261086862808,0.0
26,44.610726162952666,37.39797508303206,66.77304412215253,47.72980487083231,53.81964272811099,75.95097506725752,41.78512424700194,78.45526198409966,57.32261086862808,0.0
27,44.610726162952666,15.256495299748208,66.77304412215253,47.72980487083231,53.81964272811099,75.95097506725752,41.78512424700194,78.45526198409966,57.32261086862808,0.0
28,44.610726162952666,15.256495299748208,66.77304412215253,47.72980487083231,53.81964272811099,75.95097506725752,0.0,78.45526198409966,57.32261086862808,0.0
29,44.610726162952666,15.256495299748208,54.87786198247886,47.72980487083231,53.81964272811099,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,0.0
30,44.610726162952666,38.08491859673358,30.402403701220166,47.72980487083231,44.82751471328802,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,0.0
31,44.610726162952666,38.08491859673358,36.311915743868695,47.72980487083231,12.836789155737357,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,0.0
32,44.610726162952666,38.08491859673358,36.311915743868695,47.72980487083231,12.836789155737357,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,42.59203793480976
33,44.610726162952666,38.08491859673358,36.311915743868695,47.72980487083231,12.836789155737357,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,42.59203793480976
34,44.610726162952666,38.08491859673358,36.311915743868695,47.72980487083231,12.836789155737357,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,42.59203793480976
35,44.610726162952666,38.08491859673358,36.311915743868695,47.72980487083231,12.836789155737357,75.95097506725752,56.319559159355016,78.45526198409966,57.32261086862808,42.59203793480976
