Time Interval,Agent 2,Agent 1,Agent 0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,15.7672932276908,8.895197348576357,8.900312307273065
4,15.7672932276908,37.17434676652158,8.900312307273065
5,15.7672932276908,37.17434676652158,28.413076592884902
6,31.01114681361551,37.17434676652158,28.413076592884902
7,44.93753654768564,37.17434676652158,39.00677497280053
8,44.93753654768564,72.68966397238566,50.37498058644308
9,74.9242956310789,52.467578204440514,64.30328427184307
10,74.9242956310789,77.63110952784568,64.30328427184307
11,74.9242956310789,77.63110952784568,88.62611092670792
12,88.68100847025269,77.63110952784568,88.62611092670792
13,88.68100847025269,92.76164542907173,88.62611092670792
14,88.68100847025269,92.76164542907173,100.46233785326014
15,96.20131797049959,92.76164542907173,104.03250633629813
16,96.20131797049959,120.57705152300579,113.94125862340977
17,117.25227348630601,103.62479052442939,100.6038083866566
18,117.25227348630601,103.62479052442939,128.8828766793495
19,117.25227348630601,121.95851991297499,103.77473937684019
20,108.36380155349433,129.87497427193676,120.56387085835583
21,122.81896996481997,129.87497427193676,120.56387085835583
22,122.81896996481997,126.82340714625958,123.29219226695022
23,136.26863542671921,138.71674589818238,131.8514939218663
24,136.26863542671921,138.71674589818238,159.7038036741309
25,152.43537718645825,154.6284639732046,142.91467219261528
26,152.43537718645825,143.13434133428328,175.12309772753815
27,166.7855119032252,155.15041113718038,175.12309772753815
28,159.69724378714955,168.09106564000095,156.91804231438283
29,159.69724378714955,168.09106564000095,162.91640199688155
30,167.30157321523333,168.09106564000095,162.91640199688155
31,174.56814414591616,168.85701669799073,202.23283360071795
32,174.56814414591616,178.37085123037468,202.23283360071795
33,204.02195903790715,178.37085123037468,188.88831170693823
34,191.08075650379766,196.16714857308202,188.88831170693823
35,203.6527820805186,193.92458098061454,192.60552687061656
36,203.6527820805186,201.67307708318833,216.40647378094133
37,203.6527820805186,208.66812678543883,217.17504272006985
38,234.42862485427025,219.88605914315315,233.6998264561192
39,234.42862485427025,245.14255479668006,233.6998264561192
40,235.15047437717826,239.92364473844046,256.76068590811394
41,266.92962775144906,243.3586322088054,246.03725517916817
42,235.49063170382388,254.56832134965185,255.3802965715351
43,271.98339725976876,254.56832134965185,255.3802965715351
44,256.6049067124806,286.61271293896374,255.3802965715351
45,236.01393201874353,286.61271293896374,236.1909577901123
46,225.9536088214383,277.77760709903464,236.1909577901123
47,217.13421959550138,246.3312659776732,236.1909577901123
48,217.13421959550138,246.3312659776732,236.1909577901123
49,217.13421959550138,246.3312659776732,236.1909577901123
50,217.13421959550138,228.95026901863477,236.1909577901123
51,196.4179832029193,228.95026901863477,194.5868668055837
52,196.4179832029193,228.95026901863477,194.5868668055837
53,196.4179832029193,201.03593770259994,194.5868668055837
54,196.4179832029193,168.59984413024816,158.39896201499403
55,196.4179832029193,168.59984413024816,158.39896201499403
56,196.4179832029193,168.59984413024816,130.54665226272945
57,166.66122482640486,168.59984413024816,130.54665226272945
58,166.66122482640486,136.55545254093627,130.54665226272945
59,137.20740993441393,136.55545254093627,130.54665226272945
60,137.20740993441393,136.55545254093627,110.98791027146196
61,137.20740993441393,136.55545254093627,110.98791027146196
62,137.20740993441393,123.3418732759809,110.98791027146196
63,137.20740993441393,123.3418732759809,110.98791027146196
64,137.20740993441393,106.55093091912653,110.98791027146196
65,115.70498605707073,89.28860028416885,110.98791027146196
66,115.70498605707073,89.28860028416885,78.77948473653908
67,115.70498605707073,89.28860028416885,78.77948473653908
68,115.70498605707073,89.28860028416885,78.77948473653908
69,115.70498605707073,89.28860028416885,78.77948473653908
70,115.70498605707073,72.86721047057105,78.77948473653908
71,115.70498605707073,51.630155132714485,78.77948473653908
72,87.04443983436497,22.97233079874376,60.89758370367639
73,87.04443983436497,22.97233079874376,29.7212436047953
74,87.04443983436497,22.97233079874376,29.7212436047953
75,87.04443983436497,22.97233079874376,29.7212436047953
76,87.04443983436497,0.0,29.7212436047953
77,87.04443983436497,0.0,29.7212436047953
78,60.48024304339007,0.0,0.0
79,60.48024304339007,0.0,0.0
80,60.48024304339007,0.0,0.0
81,60.48024304339007,0.0,0.0
82,60.48024304339007,0.0,0.0
83,28.701089669119227,0.0,0.0
84,28.701089669119227,0.0,0.0
85,28.701089669119227,0.0,0.0
86,28.701089669119227,0.0,0.0
87,28.701089669119227,0.0,0.0
88,28.701089669119227,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
