Time Interval,Agent 2,Agent 1,Agent 0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,52.97183079285009,67.90759987116745
4,0.0,52.97183079285009,67.90759987116745
5,102.93483798209074,52.97183079285009,67.90759987116745
6,102.93483798209074,90.56763145630003,103.95670369566639
7,102.93483798209074,90.56763145630003,103.95670369566639
8,134.99273533513835,144.15562972913696,164.37392452552263
9,121.69280988412473,135.24603300800527,144.9667437202703
10,166.99582049448424,135.24603300800527,144.9667437202703
11,163.93893754566,184.24139845377783,216.26450018095377
12,163.93893754566,155.95479150674416,216.26450018095377
13,163.93893754566,218.07072818428554,190.77315792208333
14,238.1773405704542,201.27580857961397,231.14052234030777
15,207.14432315646997,201.27580857961397,226.6287092389988
16,270.85208683103485,208.06467968664327,226.6287092389988
17,260.25559703029376,262.62085515133236,295.8247092993596
18,247.3100349087985,262.62085515133236,284.0584154427245
19,247.3100349087985,242.02355452900537,284.0584154427245
20,247.3100349087985,279.02276342663674,248.76711744271577
21,297.2424432400596,250.71376110319113,291.6703717980167
22,297.2424432400596,298.24380208904483,280.93434539968916
23,292.29211100024867,288.02548250904704,297.37240568005296
24,292.29211100024867,292.12394022782104,273.15946730232974
25,292.29211100024867,293.7993086207369,296.9717763716839
26,292.29211100024867,276.52497515489637,296.9717763716839
27,292.29211100024867,287.68526582547423,296.9717763716839
28,288.329661628432,287.83294923374274,296.9717763716839
29,255.10022519148228,274.61141229849767,255.34669769474093
30,285.09891923276325,285.1254300773111,274.7260816884661
31,297.52172967806473,265.08675807380195,292.17439060683256
32,297.52172967806473,287.37062040793944,292.17439060683256
33,297.52172967806473,298.2802344349709,275.7495690612723
34,286.6562700562773,298.2802344349709,286.97177804146565
35,286.6562700562773,298.2802344349709,286.97177804146565
36,276.707601461016,289.3068988855686,280.30655948354143
37,294.6721129901094,282.6437693620463,280.30655948354143
38,294.6721129901094,251.96473348914355,280.30655948354143
39,294.6721129901094,281.4268680091019,268.28146206388794
40,294.6721129901094,281.4268680091019,299.6673852294066
41,277.71049202330994,281.4268680091019,299.6673852294066
42,299.2177595197974,281.4268680091019,299.6673852294066
43,278.1439267803333,281.4268680091019,299.6673852294066
44,284.9533759415799,277.8356880208904,299.6673852294066
45,284.9533759415799,278.0998625808751,299.6673852294066
46,289.97425147257417,278.0998625808751,278.947353134444
47,289.97425147257417,278.0998625808751,251.09386272902267
48,289.97425147257417,281.54513515736375,251.09386272902267
49,253.77130215404355,281.54513515736375,251.09386272902267
50,253.77130215404355,281.54513515736375,251.09386272902267
51,253.77130215404355,281.54513515736375,251.09386272902267
52,253.77130215404355,246.01780605740763,251.09386272902267
53,224.220554746397,246.01780605740763,219.63053509066677
54,224.220554746397,246.01780605740763,219.63053509066677
55,190.78422837165553,246.01780605740763,219.63053509066677
56,190.78422837165553,214.23118180447418,201.41846581826036
57,190.78422837165553,214.23118180447418,201.41846581826036
58,190.78422837165553,184.76904728451584,201.41846581826036
59,190.78422837165553,184.76904728451584,183.97015689989396
60,190.78422837165553,153.3243565974888,167.17317857464687
61,162.1118691330643,153.3243565974888,138.87939547427845
62,162.1118691330643,153.3243565974888,138.87939547427845
63,132.1131750917833,127.41586214223051,138.87939547427845
64,132.1131750917833,127.41586214223051,138.87939547427845
65,132.1131750917833,127.41586214223051,138.87939547427845
66,132.1131750917833,127.41586214223051,138.87939547427845
67,132.1131750917833,127.41586214223051,138.87939547427845
68,132.1131750917833,107.85625822458603,109.11083937634274
69,132.1131750917833,107.85625822458603,109.11083937634274
70,103.40539492943331,107.85625822458603,109.11083937634274
71,103.40539492943331,107.85625822458603,109.11083937634274
72,103.40539492943331,107.85625822458603,109.11083937634274
73,80.41965952788044,84.87624465401909,85.29853030698862
74,80.41965952788044,56.2766500575721,85.29853030698862
75,80.41965952788044,56.2766500575721,85.29853030698862
76,48.203165963651195,56.2766500575721,85.29853030698862
77,48.203165963651195,28.625997916438205,85.29853030698862
78,48.203165963651195,28.625997916438205,85.29853030698862
79,48.203165963651195,28.625997916438205,29.45235044607394
80,48.203165963651195,28.625997916438205,29.45235044607394
81,48.203165963651195,28.625997916438205,29.45235044607394
82,48.203165963651195,28.625997916438205,0.0
83,26.695898467163694,0.0,0.0
84,26.695898467163694,0.0,0.0
85,26.695898467163694,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,
