job_id,selection_time
99,0.18503904342651367
98,2.7357704639434814
97,8.98337459564209
96,141.6408770084381
95,71.36926937103271
94,71.40129494667053
93,39.972554206848145
92,163.36018204689026
91,115.19766640663147
90,69.63234233856201
89,185.5907781124115
88,81.57991170883179
87,85.57856965065002
86,84.80285811424255
85,73.32400751113892
84,71.03024649620056
83,189.25016260147095
82,203.07251358032227
81,101.0116457939148
80,92.9170823097229
79,108.88971138000488
78,12.980443000793457
77,114.20111560821533
76,86.75598502159119
75,44.9658899307251
74,149.10387110710144
73,68.03904342651367
72,81.91654896736145
71,144.94564056396484
70,81.38425016403198
69,23.663370847702026
68,72.77540731430054
67,33.63078737258911
66,53.56897020339966
65,145.45232439041138
64,145.9338140487671
63,78.64156603813171
62,23.024421215057373
61,80.16469192504883
60,83.41036701202393
59,92.8195378780365
58,83.92361998558044
57,16.270737409591675
56,16.29629611968994
55,145.22005987167358
54,22.94827628135681
53,22.951682090759277
52,74.90858340263367
51,73.00377011299133
50,149.35557532310486
49,44.78295159339905
48,45.00099062919617
47,100.96181750297546
46,131.5768563747406
45,107.5518753528595
44,34.61799645423889
43,190.51712894439697
42,133.410630941391
41,134.42803740501404
40,104.23323345184326
39,17.797338724136353
38,20.30293846130371
37,109.48278641700745
36,44.79588437080383
35,49.25417685508728
34,93.09806251525879
33,53.91351246833801
32,97.8414363861084
31,114.49526381492615
30,36.69619679450989
29,92.01065707206726
28,76.41820287704468
27,60.183059215545654
26,59.015042543411255
25,6.571133136749268
24,103.32305359840393
23,169.03256106376648
22,185.59503960609436
21,59.05380845069885
20,131.45446705818176
19,87.66614151000977
18,115.21737456321716
17,64.87487030029297
16,57.54982018470764
15,119.64609932899475
14,172.0574402809143
13,54.80037713050842
12,115.01907539367676
11,90.00703525543213
10,85.2606463432312
9,65.55028176307678
8,184.9737594127655
7,139.97066164016724
6,211.09238481521606
5,211.1009976863861
4,101.8705563545227
3,88.74680638313293
2,53.66368222236633
1,50.27459454536438
0,141.63898372650146
