Time Interval,Agent 3
0,0.0
1,0.0
2,0.0
3,51.17
4,51.17
5,51.17
6,37.59
7,59.4
8,46.23
9,46.23
10,46.23
11,46.23
12,46.23
13,89.15
14,89.15
15,89.15
16,89.15
17,89.15
18,89.15
19,89.15
20,89.15
21,81.6
22,42.92
23,99.08
24,99.08
25,99.08
26,99.08
27,99.09
28,99.09
29,99.09
30,99.09
31,99.09
32,99.09
33,84.6
34,67.56
35,56.16
36,56.16
37,56.16
38,78.76
39,78.76
40,78.76
41,78.77
42,78.77
43,78.77
44,78.77
45,78.77
46,78.77
47,78.77
48,78.77
49,78.77
50,78.77
51,78.77
52,78.77
53,36.86
54,23.43
55,6.42
56,6.42
57,6.42
58,6.42
59,6.42
60,6.42
61,6.42
62,6.42
63,6.42
64,6.42
65,6.42
66,6.42
