Time Interval,Agent 12
0,0.0
1,0.0
2,0.0
3,61.34
4,61.34
5,47.76
6,47.76
7,61.21
8,48.05
9,48.05
10,48.05
11,48.05
12,48.05
13,48.05
14,48.05
15,48.05
16,100.17
17,100.17
18,100.17
19,77.71
20,77.71
21,77.71
22,62.79
23,62.79
24,62.79
25,62.79
26,62.79
27,52.13
28,52.13
29,79.49
30,79.49
31,79.49
32,79.49
33,43.29
34,43.29
35,43.29
36,43.29
37,43.29
38,43.29
39,43.29
40,43.29
41,43.29
42,43.29
43,43.3
44,29.92
45,29.92
46,29.92
47,29.92
48,29.92
49,29.92
50,29.92
51,29.92
52,13.99
53,1.55
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
