Time Interval,Agent 0,Agent 2,Agent 1,Agent 3,Agent 4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,26.55906588731771,27.01432741447865,0.0,0.0,0.0
5,26.55906588731771,27.01432741447865,11.48179019829723,0.0,0.0
6,26.55906588731771,27.01432741447865,11.48179019829723,28.70015188497245,0.0
7,26.55906588731771,27.01432741447865,11.48179019829723,28.70015188497245,0.0
8,26.55906588731771,0.0,11.48179019829723,0.0,17.95259020059981
9,0.0,0.0,11.48179019829723,0.0,17.95259020059981
10,0.0,0.0,0.0,0.0,0.0
11,21.096503706728832,0.0,0.0,25.914498619712006,0.0
12,21.096503706728832,29.637068458205,30.19896356231672,0.0,0.0
13,21.096503706728832,29.637068458205,0.0,0.0,0.0
14,0.0,29.637068458205,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,3.753889335568148,0.0,0.0,27.850548651154856,0.0
17,3.753889335568148,0.0,23.889497365301388,27.850548651154856,0.0
18,0.0,0.0,23.889497365301388,27.850548651154856,28.251119941030215
19,0.0,0.0,23.889497365301388,27.850548651154856,28.251119941030215
20,0.0,0.0,23.889497365301388,27.850548651154856,28.251119941030215
21,11.829543968837386,28.347021854669006,0.0,0.0,28.251119941030215
22,11.829543968837386,0.0,0.0,0.0,28.251119941030215
23,11.829543968837386,0.0,0.0,0.0,0.0
24,11.829543968837386,0.0,0.0,21.66218300303533,0.0
25,16.701616163549836,0.0,0.0,21.66218300303533,0.0
26,16.701616163549836,21.82216574920165,0.0,21.66218300303533,0.0
27,16.701616163549836,0.0,0.0,21.66218300303533,0.0
28,16.701616163549836,0.0,0.0,0.0,0.0
29,16.701616163549836,0.0,26.908777353786988,0.0,11.277016786994269
30,0.0,28.431650593303498,26.908777353786988,0.0,0.0
31,0.0,28.431650593303498,26.908777353786988,0.0,0.0
32,0.0,28.431650593303498,0.0,24.370642166998863,0.0
33,10.17105603484949,28.431650593303498,0.0,24.370642166998863,0.0
34,10.17105603484949,28.431650593303498,0.0,0.0,0.0
35,10.17105603484949,0.0,0.0,0.0,0.0
36,10.17105603484949,0.0,7.149115894124255,0.0,0.0
37,0.0,0.0,7.149115894124255,0.0,0.0
38,0.0,18.30369081145314,7.149115894124255,0.0,0.0
