Time Interval,Agent 0,Agent 4,Agent 3,Agent 1,Agent 2
0,83.43346399518953,27.77539496375126,11.262312090854426,47.38207932803347,57.7861333605716
1,83.43346399518953,27.77539496375126,54.071102126138804,47.38207932803347,57.7861333605716
2,26.559148126297636,27.77539496375126,54.071102126138804,39.83906572383211,87.88930861029786
3,26.559148126297636,52.7206110096323,26.181058190853292,39.83906572383211,87.88930861029786
4,26.559148126297636,27.014476095120322,81.15481834503807,29.273744593141284,87.88930861029786
5,81.0023613443233,111.66417962412498,81.15481834503805,75.47634995286025,87.88930861029786
6,54.44321321802566,111.66417962412498,62.36853627993783,75.47634995286025,87.88930861029786
7,54.44321321802566,111.66417962412497,52.05128707128352,75.47634995286025,99.8722331876933
8,54.44321321802566,84.64970352900465,110.8516237477451,75.47634995286025,78.98880466486492
9,54.44321321802566,95.5647962497589,100.56767154332263,141.5511072956468,78.98880466486492
10,73.06132255420292,95.5647962497589,100.56767154332263,141.5511072956468,114.5777546334325
11,113.03911871319818,78.82923717395992,100.56767154332263,123.69165019341513,87.73392061581896
12,101.03704525986772,126.6753761728367,81.64533056409617,123.69165019341513,87.73392061581896
13,98.30002666182594,115.14438109109268,88.0229102375739,139.730406429365,104.8309442342883
14,80.03690251982619,107.9902829699005,88.0229102375739,112.67937539529882,155.5713543917068
15,150.25764605858794,99.11812479436358,138.15848264428587,91.49551639350088,123.08229087828438
16,150.25764605858794,111.42121033344299,138.15848264428587,130.07165781513163,123.08229087828437
17,139.02574667294448,142.13520573569622,108.55559373617274,130.07165781513163,123.08229087828437
18,123.25336903370736,105.08954934423254,159.98249991490908,118.36838203158126,123.08229087828438
19,93.97616205851986,105.08954934423254,153.51327872386292,118.36838203158126,130.6105454212656
20,143.70833139515094,93.40174493141672,141.8254743110471,118.36838203158126,61.63773075168106
21,101.43837778389171,122.54130065746928,113.27922164486449,113.45264012232649,61.63773075168106
22,129.73319666783902,108.7367439670528,79.23375628254729,66.63345983882468,29.232588417914386
23,115.26412793138267,108.7367439670528,108.37331200859985,66.63345983882468,13.508586901608941
24,115.26412793138267,108.7367439670528,108.37331200859985,56.28365027810086,
25,105.03646990333671,81.82784395173641,48.291087079225335,27.097680439844698,
26,77.30000772909315,81.82784395173641,32.61200789076594,,
27,77.30000772909315,32.28310349326647,19.151531353172757,,
28,77.30000772909315,32.28310349326647,,,
29,64.27637329676314,32.28310349326647,,,
30,18.680478721593808,32.28310349326647,,,
31,,32.28310349326647,,,
32,,32.28310349326647,,,
33,,32.28310349326647,,,
34,,32.28310349326647,,,
35,,32.28310349326647,,,
36,,32.28310349326647,,,
37,,32.28310349326647,,,
38,,32.28310349326647,,,
39,,32.28310349326647,,,
40,,32.28310349326647,,,
41,,32.28310349326647,,,
42,,32.28310349326647,,,
43,,32.28310349326647,,,
44,,32.28310349326647,,,
45,,32.28310349326647,,,
46,,32.28310349326647,,,
47,,32.28310349326647,,,
48,,32.28310349326647,,,
49,,32.28310349326647,,,
50,,32.28310349326647,,,
51,,32.28310349326647,,,
52,,32.28310349326647,,,
53,,32.28310349326647,,,
54,,32.28310349326647,,,
55,,32.28310349326647,,,
56,,32.28310349326647,,,
57,,32.28310349326647,,,
58,,32.28310349326647,,,
59,,32.28310349326647,,,
60,,32.28310349326647,,,
61,,32.28310349326647,,,
62,,32.28310349326647,,,
63,,32.28310349326647,,,
64,,32.28310349326647,,,
65,,32.28310349326647,,,
66,,32.28310349326647,,,
67,,32.28310349326647,,,
68,,32.28310349326647,,,
69,,32.28310349326647,,,
70,,32.28310349326647,,,
71,,32.28310349326647,,,
72,,32.28310349326647,,,
73,,32.28310349326647,,,
74,,32.28310349326647,,,
75,,32.28310349326647,,,
76,,32.28310349326647,,,
77,,32.28310349326647,,,
78,,32.28310349326647,,,
79,,32.28310349326647,,,
80,,32.28310349326647,,,
81,,32.28310349326647,,,
82,,32.28310349326647,,,
83,,32.28310349326647,,,
84,,32.28310349326647,,,
85,,32.28310349326647,,,
86,,32.28310349326647,,,
87,,32.28310349326647,,,
