job_id,wait_time
99,11.408395767211914
98,28.69917869567871
97,41.55124640464783
96,245.5191469192505
95,245.52373671531677
94,245.53604221343994
93,1050.7705655097961
92,1231.8193182945251
91,245.09108877182007
90,245.6998646259308
89,1251.5570437908173
88,1546.7117838859558
87,1547.1221249103546
86,1551.7656438350677
85,631.5964574813843
84,245.59349489212036
83,46.92628264427185
82,652.2896299362183
81,652.2972786426544
80,177.7514238357544
79,245.70281505584717
78,652.306396484375
77,1060.0790975093842
76,245.10580277442932
75,245.12796235084534
74,641.2951445579529
73,46.43388223648071
72,322.7163712978363
71,45.01076054573059
70,46.69701790809631
69,641.2976694107056
68,1546.7698917388916
67,46.7757625579834
66,1546.8279376029968
65,46.72692680358887
64,46.794106245040894
63,46.82634997367859
62,46.85546064376831
61,1615.7433879375458
60,284.29749298095703
59,1546.734905719757
58,623.4123783111572
57,1751.5312597751617
56,284.28812289237976
55,1231.8946342468262
54,1068.7374136447906
53,956.678982257843
52,701.6633727550507
51,611.1446588039398
50,245.1982717514038
49,245.22459530830383
48,245.240088224411
47,1081.5149581432343
46,1050.0885446071625
45,623.4537923336029
44,641.3237464427948
43,715.5807933807373
42,1068.7750790119171
41,1049.3029227256775
40,652.4539320468903
39,652.4653470516205
38,1231.6768181324005
37,623.4574220180511
36,245.2832224369049
35,652.4454250335693
34,245.3488609790802
33,245.3522391319275
32,1231.6843736171722
31,1080.6052570343018
30,1080.6146614551544
29,1591.6479258537292
28,1517.290465593338
27,1546.7655379772186
26,652.3569223880768
25,1076.7137424945831
24,245.4252302646637
23,1076.6676433086395
22,1068.8142988681793
21,1067.2941029071808
20,1504.3146612644196
19,1061.1749453544617
18,245.79717350006104
17,245.80669355392456
16,1050.201313495636
15,252.2739019393921
14,641.1616978645325
13,1547.0945971012115
12,622.2658121585846
11,631.5427458286285
10,631.5997252464294
9,1061.1668636798859
8,699.8176891803741
7,699.8307840824127
6,1061.3343715667725
5,1061.3396608829498
4,1068.805287361145
3,641.2716102600098
2,1061.2118945121765
1,1061.2147936820984
0,245.44823694229126
