Time Interval,Agent 0,Agent 5,Agent 8,Agent 6,Agent 1,Agent 7,Agent 2,Agent 9,Agent 3,Agent 4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17.304234954765963,17.811424110779257,17.806090100111234,17.753208027133976,17.753208027133976,17.774261469500175,17.774261469500175,17.790138309965897,17.816766528083477,17.822117371913414
4,17.304234954765963,17.811424110779257,17.806090100111234,17.753208027133976,17.753208027133976,17.774261469500175,17.774261469500175,17.790138309965897,17.816766528083477,17.822117371913414
5,45.9742526550413,17.811424110779257,17.806090100111234,17.753208027133976,17.753208027133976,17.774261469500175,17.774261469500175,17.790138309965897,17.816766528083477,17.822117371913414
6,45.9742526550413,17.811424110779257,17.806090100111234,45.66120689655172,27.428765242671407,17.774261469500175,17.774261469500175,17.790138309965897,17.816766528083477,21.989538235614052
7,45.9742526550413,34.983647841433616,35.843226891668245,27.90799886941775,27.428765242671407,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,21.989538235614052
8,45.9742526550413,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,21.989538235614052
9,28.670017700275338,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
10,28.670017700275338,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
11,28.670017700275338,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
12,28.670017700275338,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
13,28.670017700275338,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
14,28.670017700275338,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
15,0.0,34.983647841433616,35.843226891668245,27.90799886941775,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
16,30.798239805952534,34.983647841433616,35.843226891668245,47.30043608172494,36.148417184850196,34.94816852536926,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
17,30.798239805952534,34.983647841433616,35.843226891668245,47.30043608172494,26.47285996931277,43.648672805335785,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
18,30.798239805952534,51.307704317132774,35.843226891668245,47.30043608172494,44.05998344504563,43.648672805335785,32.94881862122971,35.83194391815081,31.01384201516263,41.87951430436202
19,30.798239805952534,51.307704317132774,35.843226891668245,47.30043608172494,44.05998344504563,43.648672805335785,32.94881862122971,6.373895685595193,31.01384201516263,46.68213314478407
20,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,32.94881862122971,54.45074974286797,31.01384201516263,46.68213314478407
21,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,32.94881862122971,54.45074974286797,31.01384201516263,46.68213314478407
22,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,32.94881862122971,54.45074974286797,31.01384201516263,46.68213314478407
23,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,32.94881862122971,54.45074974286797,31.01384201516263,46.68213314478407
24,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,16.445756487457132,54.45074974286797,31.01384201516263,46.68213314478407
25,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,28.001382550698025,54.45074974286797,44.98779041330399,46.68213314478407
26,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,28.001382550698025,54.45074974286797,44.98779041330399,46.68213314478407
27,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,11.555626063240892,54.45074974286797,44.98779041330399,46.68213314478407
28,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,47.71072894445494,54.45074974286797,44.98779041330399,46.68213314478407
29,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,47.71072894445494,54.45074974286797,30.482638379391865,46.68213314478407
30,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,47.71072894445494,54.45074974286797,30.482638379391865,46.68213314478407
31,30.798239805952534,51.307704317132774,27.99345275238069,47.30043608172494,44.05998344504563,43.648672805335785,47.71072894445494,54.45074974286797,30.482638379391865,46.68213314478407
