job_id,selection_time
73,2.517043113708496
70,1.0182266235351562
37,0.020630359649658203
90,3.527148723602295
91,0.016803264617919922
28,1.5261974334716797
7,2.4857335090637207
13,1.013364315032959
46,3.5200042724609375
21,1.5172243118286133
43,0.5196070671081543
2,5.013441324234009
96,1.0108530521392822
23,2.5172483921051025
22,0.5174288749694824
53,4.023794174194336
57,4.024757385253906
78,3.5224239826202393
71,4.019497632980347
5,4.987951993942261
45,5.019255876541138
51,3.0194456577301025
81,1.5184392929077148
72,3.5191054344177246
94,0.5110507011413574
58,2.5222620964050293
36,1.5224251747131348
83,2.5220649242401123
56,0.518791913986206
11,4.018251657485962
26,2.016578435897827
31,1.0224862098693848
24,1.0174603462219238
19,0.017322301864624023
39,2.0238451957702637
18,4.018450975418091
42,1.0217106342315674
64,1.5206551551818848
77,0.018905162811279297
62,3.524616241455078
65,3.023127555847168
54,1.5190167427062988
55,0.015469074249267578
80,0.5169565677642822
68,3.017930507659912
79,3.0225601196289062
61,0.5190639495849609
0,4.38690185546875e-05
89,1.0175538063049316
25,3.0173180103302
59,2.021756172180176
16,3.5186305046081543
52,4.524333953857422
20,3.516939878463745
14,2.016695737838745
8,1.986520528793335
3,4.4868857860565186
44,1.0185785293579102
32,2.0286941528320312
74,0.5170972347259521
29,2.530348062515259
50,2.5199193954467773
47,5.014733552932739
41,3.5295379161834717
86,0.5170021057128906
9,1.4875731468200684
76,4.52278995513916
88,4.029035329818726
35,3.0274851322174072
87,1.5196750164031982
99,3.011672019958496
49,0.020390033721923828
12,3.017779588699341
60,1.0183155536651611
40,2.5249953269958496
15,0.5134246349334717
67,1.5177929401397705
63,4.525228977203369
6,3.487267255783081
34,0.519791841506958
17,2.517104387283325
48,2.0186455249786377
82,2.0198590755462646
97,2.511216163635254
30,3.032837390899658
66,0.018012285232543945
75,4.022137641906738
93,3.0250813961029053
33,0.020172834396362305
27,3.5339741706848145
95,1.5109107494354248
1,3.9876296520233154
4,2.9864702224731445
69,2.018010139465332
10,1.515091896057129
92,2.0220861434936523
98,2.011066198348999
85,2.524216651916504
84,1.0180928707122803
38,4.031177997589111
