Time Interval,Agent 4,Agent 0,Agent 1,Agent 3,Agent 2
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,28.34392704862849
3,21.36629923430145,9.016147784356713,28.748434570037638,15.88366721407523,0.0
4,21.36629923430145,23.056227882407775,28.748434570037638,15.88366721407523,28.34392704862849
5,21.36629923430145,23.056227882407775,28.748434570037638,36.56624634539845,28.34392704862849
6,54.66866509274679,23.056227882407775,28.748434570037638,37.142821034919656,28.34392704862849
7,54.66866509274679,34.590339035716134,28.748434570037638,37.142821034919656,41.894304666056726
8,54.66866509274679,34.590339035716134,28.748434570037638,37.142821034919656,13.55037761742823
9,54.66866509274679,50.87888406497609,49.89669670307363,41.79037963120633,70.07470912668956
10,33.302365858445334,25.574191251359423,21.14826213303599,41.79037963120633,70.07470912668956
11,33.302365858445334,34.499737178269946,38.74428801982143,54.95835897206484,56.52433150926134
12,42.335126168534494,34.499737178269946,38.74428801982143,54.95835897206484,56.52433150926134
13,42.335126168534494,34.499737178269946,38.74428801982143,54.95835897206484,56.52433150926134
14,42.335126168534494,34.499737178269946,38.74428801982143,54.95835897206484,56.52433150926134
15,42.335126168534494,61.60853544856635,38.74428801982143,46.50467709629099,65.42974977990298
16,29.801945489074438,54.97698864126776,50.26085606279284,46.50467709629099,65.42974977990298
17,72.64686714423011,61.60853544856635,50.26085606279284,33.094781387724,65.42974977990298
18,72.64686714423011,37.737800583472875,68.29213363705664,61.82123074569746,65.42974977990298
19,72.64686714423011,37.737800583472875,68.29213363705664,61.82123074569746,65.42974977990298
20,72.64686714423011,59.12423570232526,35.627303461049245,69.25813579965424,65.42974977990298
21,72.64686714423011,80.65486802810337,46.463168683770476,69.25813579965424,66.13098836506758
22,63.614106834140976,80.65486802810337,78.97551794086249,69.25813579965424,66.42194539867769
23,69.60370323336633,80.65486802810337,78.97551794086249,73.19673943159941,97.64772652730066
24,71.06806087491088,74.71489797855995,78.97551794086249,73.19673943159941,97.64772652730066
25,84.52362423913577,74.71489797855995,78.97551794086249,73.19673943159941,97.64772652730066
26,73.56891330260534,74.71489797855995,76.86578752349368,96.2423944603023,97.64772652730066
27,73.56891330260534,74.71489797855995,78.70200292901757,96.2423944603023,97.64772652730066
28,48.799962407751075,74.71489797855995,78.70200292901757,96.2423944603023,97.64772652730066
