Time Interval,Agent 26
0,0.0
1,0.0
2,23.45
3,23.46
4,23.46
5,52.29
6,52.29
7,52.29
8,52.29
9,170.49
10,170.5
11,170.5
12,170.5
13,170.51
14,170.51
15,170.51
16,170.51
17,170.51
18,170.51
19,170.51
20,170.51
21,170.51
22,170.52
23,170.52
24,157.3
25,157.3
26,157.3
27,147.06
28,147.06
29,147.06
30,147.06
31,147.06
32,147.06
33,147.06
34,147.06
35,147.06
36,147.06
37,147.06
38,147.06
39,131.34
40,131.34
41,124.91
42,124.91
43,118.43
44,118.43
45,104.82
46,104.82
47,104.82
48,104.82
49,104.82
50,86.49
51,71.59
52,71.59
53,71.59
54,71.59
55,34.66
56,34.66
57,15.4
58,15.4
59,15.4
60,15.4
61,15.4
62,15.4
63,15.4
64,15.4
65,15.4
66,15.4
67,15.4
68,15.4
69,11.11
70,11.11
71,11.11
72,11.11
73,11.11
74,11.11
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
