Time Interval,Agent 28
0,0.0
1,0.0
2,23.45
3,23.46
4,23.46
5,56.7
6,56.7
7,56.71
8,56.71
9,56.71
10,173.21
11,173.21
12,173.21
13,173.23
14,173.23
15,173.23
16,173.23
17,173.23
18,173.23
19,173.23
20,173.23
21,173.23
22,173.24
23,173.24
24,160.02
25,160.02
26,160.02
27,149.78
28,149.78
29,149.78
30,149.78
31,149.79
32,149.79
33,149.79
34,149.79
35,149.79
36,149.79
37,149.79
38,149.79
39,149.79
40,149.79
41,149.79
42,149.79
43,149.79
44,149.79
45,149.79
46,145.38
47,145.38
48,145.38
49,145.38
50,127.05
51,127.05
52,127.05
53,127.05
54,127.05
55,116.54
56,116.54
57,116.54
58,116.54
59,116.54
60,116.54
61,116.54
62,116.54
63,116.54
64,116.55
65,116.55
66,116.55
67,116.55
68,116.55
69,116.55
70,116.55
71,116.55
72,116.55
73,116.55
74,116.55
75,82.57
76,82.57
77,82.57
78,82.57
79,82.57
80,82.57
81,70.01
82,70.02
83,70.02
84,40.15
85,40.15
86,40.15
87,32.42
88,32.42
89,32.42
90,32.42
91,22.12
92,22.12
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
