Time Interval,Agent 4
0,0.0
1,0.0
2,91.61
3,91.62
4,91.62
5,91.63
6,91.63
7,91.63
8,91.63
9,91.64
10,91.64
11,91.64
12,91.64
13,91.64
14,89.04
15,89.04
16,83.32
17,83.32
18,140.5
19,140.5
20,140.5
21,140.51
22,131.33
23,131.33
24,131.33
25,131.33
26,131.33
27,131.33
28,131.33
29,131.33
30,131.33
31,131.34
32,131.34
33,131.34
34,131.34
35,131.34
36,131.34
37,131.34
38,131.34
39,131.34
40,131.34
41,131.34
42,131.34
43,131.34
44,131.34
45,131.34
46,131.35
47,131.35
48,131.35
49,131.35
50,131.35
51,131.35
52,131.35
53,131.35
54,131.35
55,131.35
56,131.35
57,131.35
58,131.35
59,131.35
60,131.35
61,131.35
62,131.35
63,131.36
64,131.36
65,131.36
66,131.36
67,131.36
68,131.36
69,131.36
70,131.36
71,131.36
72,131.36
73,131.36
74,131.36
75,131.36
76,131.36
77,131.36
78,131.36
79,131.36
80,131.36
81,131.36
82,119.55
83,119.55
84,119.55
85,112.26
86,112.26
87,112.26
88,112.26
89,112.26
90,66.39
91,66.39
92,66.39
93,52.91
94,52.91
95,52.91
96,52.91
97,52.91
98,46.0
99,30.37
100,30.37
101,30.37
102,13.27
103,5.22
104,5.22
105,5.22
106,5.22
107,5.22
108,5.22
109,5.22
110,5.22
111,5.22
112,5.22
113,5.22
114,5.22
115,5.22
116,5.22
117,5.22
118,5.22
