job_id,selection_time
99,1.0711948871612549
98,37.899436235427856
97,91.82781672477722
96,114.3505654335022
95,41.215473890304565
94,116.5782699584961
93,62.487324476242065
92,31.058086156845093
91,48.517040729522705
90,0.09040403366088867
89,66.84857106208801
88,64.70915055274963
87,39.453124046325684
86,44.49598264694214
85,76.03238916397095
84,32.31765651702881
83,35.993849992752075
82,84.66015529632568
81,31.094804286956787
80,81.12882804870605
79,54.360395669937134
78,120.96460390090942
77,64.7830719947815
76,29.053739547729492
75,83.46365070343018
74,57.1234667301178
73,77.59126472473145
72,46.10458564758301
71,121.82905101776123
70,35.03966283798218
69,121.83287715911865
68,23.996971368789673
67,120.00903153419495
66,63.95449233055115
65,62.63388109207153
64,20.970075368881226
63,114.03700995445251
62,74.74548029899597
61,30.56750750541687
60,3.968926429748535
59,34.61252403259277
58,10.96423077583313
57,34.88717007637024
56,39.677613735198975
55,11.921362161636353
54,71.48780679702759
53,94.95768761634827
52,49.56105947494507
51,41.907794713974
50,102.93614864349365
49,54.84007978439331
48,54.848628997802734
47,59.95193576812744
46,70.99157118797302
45,115.44027948379517
44,39.98227858543396
43,92.19171571731567
42,34.9149956703186
41,110.06955099105835
40,44.886114835739136
39,45.901283740997314
38,74.7616720199585
37,75.35990786552429
36,76.37834119796753
35,56.48054075241089
34,92.83160781860352
33,54.739065647125244
32,74.91658544540405
31,59.82092237472534
30,120.28568053245544
29,109.97417998313904
28,69.51295804977417
27,69.54944038391113
26,134.9419722557068
25,121.2866575717926
24,64.95747518539429
23,58.82349109649658
22,31.339863538742065
21,106.26409149169922
20,106.30555319786072
19,40.63978099822998
18,110.00934767723083
17,80.92630815505981
16,56.976975440979004
15,44.612136363983154
14,115.40878176689148
13,67.85151553153992
12,47.046286821365356
11,107.94844460487366
10,31.079756259918213
9,99.43654370307922
8,41.12315583229065
7,54.23816442489624
6,54.971784353256226
5,63.42209196090698
4,57.31129312515259
3,49.875829219818115
2,79.36748099327087
1,37.81041765213013
0,90.7576858997345
