job_id,wait_time
73,2.814563512802124
70,3.667834997177124
37,2.1769587993621826
90,4.223263740539551
91,3.7487921714782715
28,1.605954647064209
7,1.998422622680664
13,3.276977062225342
46,3.1155104637145996
21,4.4296040534973145
43,4.398465156555176
2,3.9834280014038086
96,0.46033716201782227
22,3.8115952014923096
23,3.5958526134490967
53,4.279005527496338
57,1.2073640823364258
78,4.622321605682373
71,3.370387554168701
5,2.5491085052490234
45,3.2609050273895264
51,0.18456792831420898
81,3.0000836849212646
72,3.141144037246704
94,1.9029443264007568
58,0.4905064105987549
36,2.604187250137329
83,1.8682897090911865
56,2.0118722915649414
11,4.801172256469727
26,2.476320266723633
31,0.24513721466064453
24,3.1922638416290283
19,4.863789319992065
39,1.2449562549591064
18,0.5909910202026367
42,4.597723960876465
64,1.6442291736602783
77,0.2899448871612549
62,2.571279764175415
65,1.3134477138519287
54,3.400995969772339
55,2.9005656242370605
80,3.5014238357543945
68,4.6592857837677
79,4.269397974014282
61,3.4804370403289795
0,0.01186060905456543
89,4.8550124168396
25,2.8157224655151367
59,4.687894582748413
16,2.001481294631958
52,4.854680776596069
14,3.140270948410034
8,1.875539779663086
3,3.8082032203674316
20,4.721969842910767
44,3.6918604373931885
32,4.988746166229248
74,1.814277172088623
29,1.0743792057037354
50,1.1778783798217773
47,2.5808684825897217
41,0.059693098068237305
86,0.9050102233886719
9,1.1278996467590332
76,0.8148074150085449
88,0.0652153491973877
35,3.0936927795410156
87,0.4983534812927246
99,3.994235038757324
49,1.5243334770202637
12,4.012183427810669
60,3.83054518699646
40,0.7846555709838867
15,2.4139177799224854
67,0.11887836456298828
63,2.0386481285095215
6,2.299692392349243
34,3.647461175918579
17,1.4612641334533691
48,1.8235270977020264
82,2.8501007556915283
97,0.06825637817382812
30,0.7172489166259766
66,0.6891024112701416
75,1.3427481651306152
93,2.6310524940490723
27,2.167869806289673
33,4.439709424972534
95,1.100339651107788
1,4.172211647033691
4,3.405707836151123
69,4.261340141296387
10,0.5623276233673096
92,3.5718111991882324
98,4.47562050819397
85,1.0489590167999268
84,1.55842924118042
38,1.7351484298706055
