job_id,scheduling_latency
98,7.714483261108398
91,12.714411973953247
90,12.751121520996094
89,13.562486410140991
72,32.828248500823975
71,34.24718761444092
70,34.2836697101593
61,41.88334393501282
60,42.43403673171997
56,46.946996450424194
55,51.015825033187866
54,51.27092361450195
53,51.307485818862915
37,63.721256732940674
36,66.9329924583435
35,66.96941256523132
28,72.61095952987671
27,74.00520396232605
26,75.91742992401123
23,81.75578212738037
22,81.79252052307129
21,82.67370223999023
13,92.0270082950592
12,91.95377087593079
11,92.31875348091125
