job_id,wait_time
99,10.35749864578247
98,32.44765591621399
97,89.01692175865173
96,620.7278089523315
95,89.04409384727478
94,89.09678959846497
93,953.5383479595184
92,89.15221405029297
91,89.0934317111969
90,64.46678042411804
89,89.10816216468811
88,89.11481404304504
87,707.5291850566864
86,709.9410116672516
85,620.5981726646423
84,620.5996134281158
83,953.5416016578674
82,607.5393002033234
81,630.1859624385834
80,620.7504487037659
79,953.5341839790344
78,1395.5839407444
77,628.8138437271118
76,1281.1440787315369
75,995.3842694759369
74,630.1887304782867
73,1388.5521099567413
72,1395.9602978229523
71,1405.8677134513855
70,1405.7354321479797
69,1405.7521531581879
68,220.60188364982605
67,820.4859933853149
66,1250.529124736786
65,628.1263439655304
64,1097.6284205913544
63,555.5051665306091
62,1352.6358308792114
61,330.46324396133423
60,1403.2836422920227
59,1403.3105399608612
58,1403.3061382770538
57,85.37907385826111
56,953.4265937805176
55,1290.548874616623
54,953.4664800167084
53,953.4761922359467
52,1270.5901184082031
51,953.5761601924896
50,330.6081221103668
49,965.6705920696259
48,220.48800826072693
47,965.6726067066193
46,292.50059843063354
45,292.54968309402466
44,621.4721727371216
43,621.476321220398
42,292.5075170993805
41,292.510249376297
40,1403.40185713768
39,283.0183918476105
38,1395.6701414585114
37,620.5553715229034
36,630.1375508308411
35,1395.6891467571259
34,995.2127795219421
33,283.0168390274048
32,995.2151336669922
31,965.858704328537
30,965.865288734436
29,1395.7127611637115
28,1684.7193548679352
27,1714.7515003681183
26,995.2985837459564
25,628.1949429512024
24,1405.5632739067078
23,1405.5724637508392
22,1405.574979543686
21,953.1525747776031
20,808.5633754730225
19,953.3399939537048
18,295.07444643974304
17,295.14532709121704
16,295.40801763534546
15,965.5335958003998
14,965.5445728302002
13,1714.8565452098846
12,1885.562293291092
11,295.0679044723511
10,630.1822674274445
9,958.152375459671
8,1714.6103701591492
7,295.4106020927429
6,295.16157126426697
5,295.1789915561676
4,995.2285485267639
3,967.5975549221039
2,620.7360854148865
1,1580.088000535965
0,1395.5530247688293
