Time Interval,Agent 15
0,0.0
1,0.0
2,37.07
3,37.07
4,37.08
5,37.08
6,90.71
7,90.71
8,90.72
9,90.72
10,90.72
11,90.72
12,76.51
13,76.51
14,76.51
15,76.51
16,63.89
17,63.89
18,63.89
19,63.89
20,63.89
21,127.24
22,127.24
23,127.24
24,127.25
25,127.25
26,120.43
27,120.43
28,120.43
29,120.43
30,120.43
31,120.43
32,105.39
33,105.39
34,105.39
35,105.39
36,105.39
37,105.39
38,105.39
39,105.39
40,73.6
41,73.61
42,73.61
43,73.61
44,73.61
45,73.61
46,73.61
47,73.61
48,73.61
49,73.61
50,73.61
51,73.61
52,73.61
53,73.61
54,73.61
55,73.61
56,73.61
57,73.61
58,73.61
59,73.61
60,73.61
61,73.61
62,73.61
63,73.61
64,73.61
65,73.61
66,73.62
67,73.62
68,73.62
69,73.62
70,73.62
71,73.62
72,73.62
73,73.62
74,73.62
75,73.62
76,73.62
77,73.62
78,73.62
79,73.62
80,40.92
81,40.92
82,40.92
83,40.92
84,40.92
85,40.92
86,40.92
87,40.93
88,26.26
89,10.24
90,10.24
91,10.24
92,10.24
93,10.24
94,10.24
95,10.24
96,10.24
97,10.24
98,10.24
99,10.24
100,10.24
101,10.24
102,10.24
103,10.24
104,10.24
105,10.24
106,10.24
107,10.24
108,10.24
109,10.24
110,10.24
111,10.24
112,10.24
113,10.24
114,10.24
115,10.24
116,10.24
117,10.24
118,10.24
119,10.24
120,10.24
121,10.24
122,10.24
123,10.24
124,10.24
125,10.24
126,10.24
127,10.24
128,10.24
129,10.24
130,10.24
131,10.24
132,10.24
133,10.24
134,10.24
135,10.24
136,10.24
137,10.24
138,10.24
139,10.24
140,10.24
141,10.24
142,10.24
143,10.24
144,10.24
145,10.24
146,10.24
147,10.24
148,10.24
149,10.24
150,10.24
151,10.24
152,10.24
153,10.24
154,10.24
155,10.24
156,10.24
157,10.24
158,10.24
159,10.24
160,10.24
161,10.24
162,10.24
