Time Interval,Agent 2,Agent 0,Agent 1
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,8.53852069890806,8.53852069890806,15.329695062865156
4,36.63882031309996,36.63882031309996,15.329695062865156
5,36.63882031309996,36.63882031309996,62.041717798217
6,49.7276337339007,49.59885652899955,46.71202273535184
7,49.7276337339007,60.169713935843454,51.80793035031523
8,56.26443937491827,60.169713935843454,65.99028998956709
9,50.74417476203895,68.88441507353875,67.18178451482143
10,86.66229167664096,59.13589453207715,67.18178451482143
11,86.66229167664096,95.6315450173175,106.4667871580183
12,93.39936051833946,95.6315450173175,106.4667871580183
13,114.07474782860443,95.6315450173175,106.4667871580183
14,114.07474782860443,128.9418800601767,106.4667871580183
15,114.07474782860443,128.9418800601767,117.82515320171692
16,122.72719498844695,128.9418800601767,121.4688199114722
17,122.72719498844695,128.9418800601767,133.21338640547896
18,146.14416574903225,139.31424573986823,133.21338640547896
19,152.47128281754624,139.31424573986823,168.45414192086133
20,152.47128281754624,159.80949396546268,140.69457078679
21,179.74378167605937,159.80949396546268,160.52302144896385
22,179.74378167605937,178.73469924030476,160.52302144896385
23,181.48452318142103,178.73469924030476,181.79365105797814
24,181.48452318142103,197.15316915630225,181.79365105797814
25,195.03694700544858,197.15316915630225,181.79365105797814
26,181.88637161092473,197.15316915630225,209.84056911694555
27,197.8507611893827,197.15316915630225,203.32356643950286
28,197.8507611893827,202.62133733740035,203.32356643950286
29,211.81299558282342,220.62393856181976,203.32356643950286
30,211.81299558282342,220.62393856181976,235.3448767922973
31,233.08009127235698,220.62393856181976,212.56803727438168
32,233.08009127235698,220.62393856181976,233.6504081520436
33,226.15005592562616,243.32242983109208,233.6504081520436
34,241.47233526681873,242.30752956378657,241.55373812189285
35,247.5509853979652,242.30752956378657,241.55373812189285
36,240.79679963555964,242.30752956378657,265.016445001488
37,268.31074757669006,242.30752956378657,265.016445001488
38,268.31074757669006,279.79310080043854,274.137106565209
39,279.37980946728794,279.79310080043854,274.137106565209
40,281.03590432428314,289.61174494379964,284.78176101303893
41,286.8573921997809,289.61174494379964,284.78176101303893
42,294.6904659097883,289.61174494379964,301.38759625601773
43,294.6904659097883,298.4972014533915,269.32709062161916
44,294.6904659097883,298.4972014533915,310.86536256895585
45,322.5083039995579,288.21337764755066,310.86536256895585
46,322.5083039995579,305.18034750844186,310.86536256895585
47,322.5083039995579,280.21957404144825,304.811809169385
48,289.56075946550465,299.6241286784233,304.811809169385
49,289.56075946550465,299.6241286784233,304.811809169385
50,263.95810662917086,299.6241286784233,304.811809169385
51,263.95810662917086,289.9494514356386,304.811809169385
52,263.95810662917086,261.0713036470706,304.811809169385
53,246.979732430983,261.0713036470706,275.1961933623924
54,220.17100543061767,244.10433378617935,275.1961933623924
55,220.17100543061767,244.10433378617935,244.6694518429304
56,220.17100543061767,244.10433378617935,234.02479739510053
57,192.89850657210454,226.04290012046258,234.02479739510053
58,192.89850657210454,226.04290012046258,234.02479739510053
59,192.89850657210454,189.8103184708157,234.02479739510053
60,192.89850657210454,189.8103184708157,234.02479739510053
61,192.89850657210454,189.8103184708157,198.93581027730895
62,176.18312459895333,189.8103184708157,198.93581027730895
63,132.7337252411421,189.8103184708157,198.93581027730895
64,132.7337252411421,189.8103184708157,170.54762112280883
65,99.55723255228106,189.8103184708157,138.5263107700144
66,99.55723255228106,168.39825328412434,138.5263107700144
67,99.55723255228106,137.40801592072924,138.5263107700144
68,99.55723255228106,137.40801592072924,138.5263107700144
69,99.55723255228106,137.40801592072924,138.5263107700144
70,99.55723255228106,137.40801592072924,138.5263107700144
71,70.95016519025798,137.40801592072924,110.0586409988776
72,70.95016519025798,117.89267916523814,110.0586409988776
73,70.95016519025798,117.89267916523814,80.87143888306602
74,70.95016519025798,88.75336759507597,80.87143888306602
75,70.95016519025798,88.75336759507597,80.87143888306602
76,54.10329819813769,88.75336759507597,80.87143888306602
77,54.10329819813769,59.553343263171115,80.87143888306602
78,54.10329819813769,59.553343263171115,80.87143888306602
79,27.817838089769545,28.309594080527116,57.40873200347089
80,27.817838089769545,28.309594080527116,57.40873200347089
81,0.0,28.309594080527116,57.40873200347089
82,0.0,28.309594080527116,27.6173656708535
83,0.0,28.309594080527116,27.6173656708535
84,0.0,28.309594080527116,27.6173656708535
85,0.0,0.0,27.6173656708535
86,0.0,0.0,27.6173656708535
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
